eventId,post_id,label,Pattern,type,Unnamed: 5,Templates,,
305,49524396,0,1,,,"File <*>/lstm.py, line 131, in <module> main()[SEP]File <*>/lstm.py, line 111, in main model.fit_generator(generator=training_sequence)[SEP]File <*>/site-packages/keras/legacy/interfaces.py, line 91, in wrapper return func(*args, **kwargs)[SEP]File <*>/site-packages/keras/models.py, line 1253, in fit_generator initial_epoch=initial_epoch)[SEP]File <*>/site-packages/keras/engine/training.py, line 2244, in fit_generator class_weight=class_weight)[SEP]File <*>/site-packages/keras/engine/training.py, line 1884, in train_on_batch class_weight=class_weight)[SEP]File <*>/site-packages/keras/engine/training.py, line 1487, in _standardize_user_data exception_prefix='target')[SEP]File <*>/site-packages/keras/engine/training.py, line 113, in _standardize_input_data 'with shape ' + str(data_shape))[SEP]ValueError: Error when checking target: expected dense_1 to have 2 dimensions, but got array with shape (1, 1034, 9)",,
306,49688535,0,1,,,"File train.py, line 167, in <module> tf.app.run()[SEP]File <*>python3.5/app.py, line 126, in run _sys.exit(main(argv))[SEP]File train.py, line 163, in main worker_job_name, is_chief, FLAGS.train_dir)[SEP]File <*>python3.5/dist-packages/object_detection-0.1-py3.5.egg/object_detection/trainer.py, line 211, in train detection_model = create_model_fn()[SEP]File <*>python3.5/dist-packages/object_detection-0.1-py3.5.egg/object_detection/builders/model_builder.py, line 96, in build add_summaries)[SEP]File <*>python3.5/dist-packages/object_detection-0.1-py3.5.egg/object_detection/builders/model_builder.py, line 272, in _build_faster_rcnn_model frcnn_config.inplace_batchnorm_update)[SEP]AttributeError: 'FasterRcnn' object has no attribute 'inplace_batchnorm_update'",,
307,49688680,0,1,,,"File <*>/freeze_graph鈥? line 11, in <module> sys.exit(main())[SEP]TypeError: main() missing 1 required positional argument: 鈥榰nused_args鈥?
308,49760781,0,1,,,File [FILE]", line 337," in [FUNC] [CODE][SEP]TypeError: 'UnimplementedError' object is not iterable"""
309,49809177,0,1,,,"File <*>python3.5/dist-packages/tensorflow/python/framework/tensor_shape.py, line 579, in merge_with new_dims.append(dim.merge_with(other[i]))[SEP]File <*>python3.5/dist-packages/tensorflow/python/framework/tensor_shape.py, line 138, in merge_with self.assert_is_compatible_with(other)[SEP]File <*>python3.5/dist-packages/tensorflow/python/framework/tensor_shape.py, line 111, in assert_is_compatible_with other))[SEP]ValueError: Dimensions 5 and 4 are not compatible",,
310,49809177,0,1,,,"File <*>python3.5/dist-packages/tensorflow/python/ops/gradients_impl.py, line 602, in gradients in_grad.set_shape(t_in.get_shape())[SEP]File <*>python3.5/dist-packages/tensorflow/python/framework/ops.py, line 407, in set_shape self._shape = self._shape.merge_with(shape)[SEP]File <*>python3.5/dist-packages/tensorflow/python/framework/tensor_shape.py, line 582, in merge_with raise ValueError(""Shapes %s and %s are not compatible"" % (self, other))[SEP]ValueError: Shapes (?, 5, 15, 1) and (?, 4, 15, 1) are not compatible",,
311,49809177,0,1,,,"File experiment.py, line 65, in <module> batches_per_lot=batches_per_lot, sigma=dp_sigma, dp=dp)[SEP]File <*>/model.py, line 247, in GAN_solvers G_solver = tf.train.AdamOptimizer().minimize(G_loss_mean_over_batch, var_list=generator_vars)[SEP]File <*>python3.5/dist-packages/tensorflow/python/training/optimizer.py, line 343, in minimize grad_loss=grad_loss)[SEP]File <*>python3.5/dist-packages/tensorflow/python/training/optimizer.py, line 414, in compute_gradients colocate_gradients_with_ops=colocate_gradients_with_ops)[SEP]File <*>python3.5/dist-packages/tensorflow/python/ops/gradients_impl.py, line 609, in gradients % (op.name, i, t_in.shape, in_grad.shape))[SEP]ValueError: Incompatible shapes between op input and calculated input gradient. Forward operation: generator/conv2d_transpose_1. Input index: 2. Original input shape: (?, 4, 15, 1). Calculated input gradient shape: (?, 5, 15, 1)",,
312,49824872,0,1,,,"File <stdin>, line 1, in <module> [CODE][SEP]File <*>/k_means.py, line 10, in prepare_dataset dataset = tf.data.Dataset.from_tensor_slices(dm_data)[SEP]File <*>python3.6/site-packages/tensorflow/python/data/ops/dataset_ops.py, line 222, in from_tensor_slices return TensorSliceDataset(tensors)[SEP]File <*>python3.6/site-packages/tensorflow/python/data/ops/dataset_ops.py, line 1017, in __init__ for i, t in enumerate(nest.flatten(tensors))[SEP]File <*>python3.6/site-packages/tensorflow/python/data/ops/dataset_ops.py, line 1017, in <listcomp> for i, t in enumerate(nest.flatten(tensors))[SEP]File <*>python3.6/site-packages/tensorflow/python/framework/ops.py, line 950, in convert_to_tensor as_ref=False)[SEP]File <*>python3.6/site-packages/tensorflow/python/framework/ops.py, line 1040, in internal_convert_to_tensor ret = conversion_func(value, dtype=dtype, name=name, as_ref=as_ref)[SEP]File <*>python3.6/site-packages/tensorflow/python/framework/constant_op.py, line 235, in _constant_tensor_conversion_function return constant(v, dtype=dtype, name=name)[SEP]File <*>python3.6/site-packages/tensorflow/python/framework/constant_op.py, line 185, in constant t = convert_to_eager_tensor(value, ctx, dtype)[SEP]File <*>python3.6/site-packages/tensorflow/python/framework/constant_op.py, line 131, in convert_to_eager_tensor return ops.EagerTensor(value, context=handle, device=device, dtype=dtype)[SEP]ValueError: Can't convert Python sequence with mixed types to Tensor.",,
313,49840968,0,1,,,"File processing_2a_1.py, line 96, in <module> model.add(Conv1D(60,32, strides=1, activation='relu',padding='causal',input_shape=(None,64,1)))[SEP]File <*>/models.py, line 442, in add [CODE][SEP]File <*>/topology.py, line 558, in __call__ [CODE][SEP]File <*>/topology.py, line 457, in assert_input_compatibility [CODE][SEP]ValueError: Input 0 is incompatible with layer conv1d_1: expected ndim=3, found ndim=4",,
314,49840968,0,1,,,"File processing_2a_1.py, line 125, in <module> history=model.fit(X_train, Y_train, batch_size=batch_size, validation_data=(X_val,Y_val), epochs=nr_of_epochs,verbose=2)[SEP]File <*>/models.py, line 871, in fit [CODE][SEP]File <*>/training.py, line 1524, in fit [CODE][SEP]File <*>/training.py, line 1382, in _standardize_user_data [CODE][SEP]File <*>/training.py, line 132, in _standardize_input_data [CODE][SEP]ValueError: Error when checking target: expected dense_2 to have 3 dimensions, but got array with shape (1496000, 1)",,
315,49846106,0,1,,,"File [FILE], line <*>, in [FUNC] [CODE][SEP]AttributeError: module 'tensorflow' has no attribute 'Session'",,
316,49880939,0,1,,,"File <*>/train.py, line 167, in <module> tf.app.run()[SEP]File <*>/site-packages/tensorflow/python/platform/app.py, line 126, in run _sys.exit(main(argv))[SEP]File <*>/train.py, line 92, in main FLAGS.pipeline_config_path)[SEP]File <*>/config_util.py, line 93, in get_configs_from_pipeline_file text_format.Merge(proto_str, pipeline_config)[SEP]File <*>/site-packages/google/protobuf/text_format.py, line 533, in Merge descriptor_pool=descriptor_pool)[SEP]File <*>/site-packages/google/protobuf/text_format.py, line 587, in MergeLines return parser.MergeLines(lines, message)[SEP]File <*>/site-packages/google/protobuf/text_format.py, line 620, in MergeLines self._ParseOrMerge(lines, message)[SEP]File <*>/site-packages/google/protobuf/text_format.py, line 635, in _ParseOrMerge self._MergeField(tokenizer, message)[SEP]File <*>/site-packages/google/protobuf/text_format.py, line 735, in _MergeField merger(tokenizer, message, field)[SEP]File <*>/site-packages/google/protobuf/text_format.py, line 823, in _MergeMessageField self._MergeField(tokenizer, sub_message)[SEP]File <*>/site-packages/google/protobuf/text_format.py, line 703, in _MergeField (message_descriptor.full_name, name))[SEP]google.protobuf.text_format.ParseError: 108:7 : Message type ""object_detection.protos.SsdFeatureExtractor"" has no field named ""batch_norm_trainable"".",,
317,49890823,0,1,,,"File train.py, line 167, in <module> tf.app.run()[SEP]File <*>/site-packages/tensorflow/python/platform/app.py, line 126, in run _sys.exit(main(argv))[SEP]File train.py, line 92, in main FLAGS.pipeline_config_path)[SEP]File <*>/config_util.py, line 93, in get_configs_from_pipeline_file text_format.Merge(proto_str, pipeline_config)[SEP]File <*>/site-packages/google/protobuf/text_format.py, line 533, in Merge descriptor_pool=descriptor_pool)[SEP]File <*>/site-packages/google/protobuf/text_format.py, line 587, in MergeLines return parser.MergeLines(lines, message)[SEP]File <*>/site-packages/google/protobuf/text_format.py, line 620, in MergeLines self._ParseOrMerge(lines, message)[SEP]File <*>/site-packages/google/protobuf/text_format.py, line 635, in _ParseOrMerge self._MergeField(tokenizer, message)[SEP]File <*>/site-packages/google/protobuf/text_format.py, line 735, in _MergeField merger(tokenizer, message, field)[SEP]File <*>/site-packages/google/protobuf/text_format.py, line 823, in _MergeMessageField self._MergeField(tokenizer, sub_message)[SEP]File <*>/site-packages/google/protobuf/text_format.py, line 703, in _MergeField (message_descriptor.full_name, name))[SEP]google.protobuf.text_format.ParseError: 108:7 : Message type ""object_detection.protos.SsdFeatureExtractor"" has no field named ""batch_norm_trainable"".",,
318,49890823,0,1,,,"File train.py, line 167, in <module> tf.app.run()[SEP]File <*>/site-packages/tensorflow/python/platform/app.py, line 126, in run _sys.exit(main(argv))[SEP]File train.py, line 163, in main worker_job_name, is_chief, FLAGS.train_dir)[SEP]File <*>/trainer.py, line 275, in train clones = model_deploy.create_clones(deploy_config, model_fn, [input_queue])[SEP]File <*>/model_deploy.py, line 193, in create_clones outputs = model_fn(*args, **kwargs)[SEP]File <*>/trainer.py, line 198, in _create_losses prediction_dict = detection_model.predict(images, true_image_shapes)[SEP]File <*>/ssd_meta_arch.py, line 384, in predict preprocessed_inputs)[SEP]File <*>/ssd_mobilenet_v2_feature_extractor.py, line 123, in extract_features scope=scope)[SEP]File <*>/site-packages/tensorflow/contrib/framework/python/ops/arg_scope.py, line 183, in func_with_args return func(*args, **current_args)[SEP]File <*>/mobilenet_v2.py, line 162, in mobilenet_base base_only=True, **kwargs)[SEP]File <*>/mobilenet_v2.py, line 154, in mobilenet **kwargs)[SEP]File <*>/mobilenet.py, line 325, in mobilenet net, end_points = mobilenet_base(inputs, scope=scope, **mobilenet_args)[SEP]File <*>/mobilenet.py, line 244, in mobilenet_base net = opdef.op(net, **params)[SEP]File <*>/site-packages/tensorflow/contrib/layers/python/layers/layers.py, line 1058, in convolution outputs = normalizer_fn(outputs, **normalizer_params)[SEP]File <*>/site-packages/tensorflow/contrib/layers/python/layers/layers.py, line 650, in batch_norm outputs = layer.apply(inputs, training=is_training)[SEP]File <*>/site-packages/tensorflow/python/layers/base.py, line 825, in apply return self.__call__(inputs, *args, **kwargs)[SEP]File <*>/site-packages/tensorflow/python/layers/base.py, line 714, in __call__ outputs = self.call(inputs, *args, **kwargs)[SEP]File <*>/site-packages/tensorflow/python/layers/normalization.py, line 549, in call training_value = utils.constant_value(training)[SEP]File <*>/site-packages/tensorflow/python/layers/utils.py, line 232, in constant_value return smart_module.smart_constant_value(pred)[SEP]File <*>/site-packages/tensorflow/python/framework/smart_cond.py, line 93, in smart_constant_value ""Found instead: %s"" % pred)[SEP]TypeError: `pred` must be a Tensor, or a Python bool, or 1 or 0. Found instead: None",,
319,49951822,0,1,,,"File <*>/site-packages/tensorflow/python/client/session.py, line 1330, in _do_call return fn(*args)[SEP]File <*>/site-packages/tensorflow/python/client/session.py, line 1315, in _run_fn options, feed_dict, fetch_list, target_list, run_metadata)[SEP]File <*>/site-packages/tensorflow/python/client/session.py, line 1423, in _call_tf_sessionrun status, run_metadata)[SEP]File <*>/site-packages/tensorflow/python/framework/errors_impl.py, line 516, in __exit__ c_api.TF_GetCode(self.status.status))[SEP]tensorflow.python.framework.errors_impl.InvalidArgumentError: ConcatOp : Dimensions of inputs should match: shape[0] = [20,25] vs. shape[1] = [30,100] [[Node: rnn/while/rnn/multi_rnn_cell/cell_0/basic_lstm_cell/concat = ConcatV2[N=2, T=DT_FLOAT, Tidx=DT_INT32, _device=""/job:localhost/replica:0/task:0/device:CPU:0""](rnn/while/TensorArrayReadV3, rnn/while/Switch_4:1, rnn/while/rnn/multi_rnn_cell/cell_3/basic_lstm_cell/Const)]]",,
320,49951822,0,1,,,"File <*>/dnn_gragh.py, line 198, in <module> model.train(5000, 0.0001, my_input_fn, training_examples, training_targets, sequenceLenth=trainSequenceL)[SEP]File <*>/dnn_gragh.py, line 124, in train state2, current_loss, nowAccuracy = sess.run([state, loss, accuracy])[SEP]File <*>/site-packages/tensorflow/python/client/session.py, line 908, in run run_metadata_ptr)[SEP]File <*>/site-packages/tensorflow/python/client/session.py, line 1143, in _run feed_dict_tensor, options, run_metadata)[SEP]File <*>/site-packages/tensorflow/python/client/session.py, line 1324, in _do_run run_metadata)[SEP]File <*>/site-packages/tensorflow/python/client/session.py, line 1343, in _do_call raise type(e)(node_def, op, message)[SEP]tensorflow.python.framework.errors_impl.InvalidArgumentError: ConcatOp : Dimensions of inputs should match: shape[0] = [20,25] vs. shape[1] = [30,100] [[Node: rnn/while/rnn/multi_rnn_cell/cell_0/basic_lstm_cell/concat = ConcatV2[N=2, T=DT_FLOAT, Tidx=DT_INT32, _device=""/job:localhost/replica:0/task:0/device:CPU:0""](rnn/while/TensorArrayReadV3, rnn/while/Switch_4:1, rnn/while/rnn/multi_rnn_cell/cell_3/basic_lstm_cell/Const)]]",,
321,50121477,0,1,,,"File <*>/mnist_test.py, line 24, in <module> from official.mnist import mnist[SEP]ModuleNotFoundError: No module named 'official'",,
322,50184145,0,1,,,"File main.py, line 69, in <module> main();[SEP]File main.py, line 66, in main train_model(iris_dataset, model, optimizer);[SEP]File main.py, line 41, in train_model gradients = gradient_tune(features, label, model);[SEP]File main.py, line 27, in gradient_tune prediction_loss = prediction_loss_diff(features, targets, model);[SEP]File main.py, line 23, in prediction_loss_diff return tf.losses.sparse_softmax_cross_entropy(label, predicted_label);[SEP]File <*>python3.6/site-packages/tensorflow/python/ops/losses/losses_impl.py, line 853, in sparse_softmax_cross_entropy name=""xentropy"")[SEP]File <*>python3.6/site-packages/tensorflow/python/ops/nn_ops.py, line 2050, in sparse_softmax_cross_entropy_with_logits precise_logits, labels, name=name)[SEP]File <*>python3.6/site-packages/tensorflow/python/ops/gen_nn_ops.py, line 7504, in sparse_softmax_cross_entropy_with_logits _six.raise_from(_core._status_to_exception(e.code, message), None)[SEP]File <string>, line 2, in raise_from [CODE][SEP]tensorflow.python.framework.errors_impl.InternalError: Could not find valid device for node name: ""SparseSoftmaxCrossEntropyWithLogits""",,
323,50199224,0,1,,,"File <*>/scratch_4.py, line 11, in <module> assert type(elem) == tf.python.framework.ops.EagerTensor[SEP]AttributeError: module 'tensorflow' has no attribute 'python'",,
324,50203766,0,1,,,"File train.py, line 167, in <module> tf.app.run()[SEP]File <*>/site-packages/tensorflow/python/platform/app.py, line 126, in run _sys.exit(main(argv))[SEP]File train.py, line 163, in main worker_job_name, is_chief, FLAGS.train_dir)[SEP]File <*>/trainer.py, line 284, in train train_config.optimizer)[SEP]File <*>/optimizer_builder.py, line 50, in build learning_rate = _create_learning_rate(config.learning_rate)[SEP]File <*>/optimizer_builder.py, line 109, in _create_learning_rate learning_rate_sequence, config.warmup)[SEP]File <*>/learning_schedules.py, line 156, in manual_stepping raise ValueError('First step cannot be zero.')[SEP]ValueError: First step cannot be zero.",,
325,50329855,0,1,,,"File <*>python2.7/site-packages/tensorflow/python/ops/script_ops.py, line 147, in __call__ ret = func(*args)[SEP]File <*>python2.7/site-packages/tensorflow/python/data/ops/dataset_ops.py, line 378, in generator_py_func nest.flatten_up_to(output_types, values), flattened_types)[SEP]AttributeError: 'numpy.dtype' object has no attribute 'as_numpy_dtype'",,
